user_id,product_id,category,price,rating,timestamp,purchase_count,view_count,user_age,user_gender,customer_name
569,455,Home Decor,331.82,2.9,2024-08-23 10:38:50.327306,2,42,56,Female,Sneha Nair
325,318,Home Decor,118.9,2.8,2024-06-25 10:38:50.327313,6,27,54,Male,Kiran Gupta
509,38,Electronics,217.76,1.1,2024-03-23 10:38:50.327319,2,41,25,Other,Amit Gupta
758,453,Books,449.42,1.4,2024-10-08 10:38:50.327325,4,1,31,Other,Deepika Patel
430,481,Electronics,279.73,2.9,2024-12-06 10:38:50.327331,8,40,24,Female,Ananya Sharma
761,228,Sports,353.95,2.3,2024-03-02 10:38:50.327338,7,48,53,Other,Pooja Bose
891,246,Books,160.69,2.2,2024-08-14 10:38:50.327344,6,8,32,Other,Kiran Sharma
827,321,Clothing,41.04,2.4,2025-01-14 10:38:50.327546,2,32,38,Female,Ananya Patel
370,377,Books,25.21,4.9,2024-12-06 10:38:50.327554,6,38,43,Other,Rahul Singh
727,390,Beauty,30.88,2.4,2024-09-22 10:38:50.327560,3,16,29,Male,Vikram Gupta
421,173,Clothing,181.96,4.0,2025-01-11 10:38:50.327566,8,31,36,Male,Priya Reddy
185,183,Home Decor,428.34,2.9,2024-06-26 10:38:50.327572,9,32,31,Male,Amit Bose
812,205,Electronics,283.16,1.8,2024-03-31 10:38:50.327578,4,6,23,Female,Kiran Patel
288,205,Electronics,477.56,3.6,2024-11-18 10:38:50.327585,7,31,32,Male,Pooja Das
973,285,Beauty,221.53,3.3,2024-12-16 10:38:50.327591,0,35,58,Female,Rahul Sharma
312,3,Home Decor,273.24,2.2,2024-11-19 10:38:50.327596,6,5,46,Female,Kiran Iyer
14,64,Clothing,428.93,3.2,2024-04-06 10:38:50.327602,2,9,50,Male,Sneha Bose
882,294,Electronics,474.91,3.8,2024-11-01 10:38:50.327609,4,1,38,Male,Amit Patel
500,214,Books,450.48,4.5,2024-08-24 10:38:50.327615,1,18,54,Male,Amit Iyer
431,402,Beauty,411.73,3.8,2024-11-24 10:38:50.327621,8,23,27,Female,Kiran Das
817,35,Beauty,189.24,2.5,2024-09-09 10:38:50.327627,5,39,25,Female,Rahul Sharma
515,482,Clothing,322.33,1.7,2024-10-25 10:38:50.327633,1,34,44,Male,Vikram Verma
723,436,Electronics,237.99,3.8,2024-03-27 10:38:50.327639,4,14,41,Other,Priya Sharma
20,219,Books,319.12,1.5,2025-01-23 10:38:50.327645,2,9,60,Male,Rahul Das
105,269,Clothing,363.21,1.8,2024-05-17 10:38:50.327651,10,4,24,Male,Kiran Sharma
136,131,Home Decor,19.72,4.2,2024-03-26 10:38:50.327657,9,28,58,Other,Suresh Iyer
901,400,Sports,56.3,2.1,2024-10-27 10:38:50.327663,8,42,29,Male,Priya Das
990,72,Clothing,35.23,2.5,2024-05-01 10:38:50.327669,6,6,43,Female,Amit Bose
139,225,Clothing,161.85,2.2,2024-03-29 10:38:50.327675,10,19,51,Male,Deepika Verma
221,263,Electronics,343.72,4.8,2024-07-14 10:38:50.327682,9,20,21,Female,Pooja Gupta
368,338,Home Decor,169.33,4.4,2025-02-18 10:38:50.327687,4,25,35,Female,Pooja Iyer
697,119,Home Decor,352.4,1.7,2025-02-14 10:38:50.327693,8,30,40,Male,Rahul Iyer
950,113,Clothing,412.3,1.9,2024-10-23 10:38:50.327699,10,11,52,Female,Priya Iyer
988,189,Home Decor,337.0,2.8,2024-09-06 10:38:50.327706,2,41,28,Female,Priya Nair
448,213,Sports,144.35,2.0,2024-07-29 10:38:50.327714,4,4,48,Male,Deepika Nair
94,92,Electronics,281.35,2.2,2024-11-01 10:38:50.327720,0,37,25,Male,Vikram Patel
91,174,Electronics,64.19,4.5,2024-12-02 10:38:50.327726,7,22,25,Female,Deepika Iyer
712,302,Beauty,254.61,2.0,2025-01-01 10:38:50.327732,7,18,59,Male,Priya Reddy
632,250,Books,368.12,4.2,2024-07-01 10:38:50.327738,8,47,54,Male,Priya Verma
243,8,Books,311.95,1.6,2024-09-30 10:38:50.327744,3,16,42,Female,Deepika Singh
262,121,Sports,18.47,3.8,2024-12-19 10:38:50.327750,6,41,37,Other,Pooja Sharma
127,286,Clothing,297.53,4.9,2024-12-17 10:38:50.327756,2,47,31,Female,Vikram Gupta
536,458,Electronics,479.89,1.3,2024-03-23 10:38:50.327762,1,10,49,Other,Sneha Gupta
243,318,Home Decor,461.98,3.6,2024-11-18 10:38:50.327769,4,36,18,Female,Deepika Singh
882,278,Electronics,146.3,4.6,2025-01-27 10:38:50.327775,1,48,56,Female,Amit Patel
511,310,Books,238.23,4.8,2024-07-07 10:38:50.327786,10,15,57,Female,Priya Bose
992,296,Sports,446.8,1.4,2024-12-03 10:38:50.327793,4,19,50,Female,Suresh Nair
459,348,Clothing,229.55,4.4,2024-11-08 10:38:50.327801,2,13,35,Male,Ananya Nair
447,262,Electronics,272.98,2.7,2024-10-10 10:38:50.327807,9,29,50,Other,Priya Nair
107,2,Sports,243.08,4.9,2024-08-06 10:38:50.327813,6,31,24,Other,Priya Gupta
769,496,Books,367.39,2.8,2024-12-09 10:38:50.327821,4,3,44,Other,Ananya Nair
686,175,Home Decor,281.69,3.1,2024-05-22 10:38:50.327827,1,32,37,Other,Rahul Bose
229,85,Electronics,463.43,1.3,2024-06-17 10:38:50.327833,5,38,57,Male,Vikram Das
552,399,Sports,370.14,1.9,2024-07-01 10:38:50.327839,3,6,22,Other,Amit Das
910,79,Books,42.8,3.1,2024-12-20 10:38:50.327845,6,9,34,Other,Ananya Patel
121,204,Home Decor,197.05,3.0,2024-10-29 10:38:50.327853,8,8,46,Other,Priya Patel
393,258,Electronics,292.62,3.6,2024-07-23 10:38:50.327859,5,43,47,Male,Amit Patel
812,472,Clothing,61.67,2.5,2025-01-15 10:38:50.327866,5,21,22,Other,Kiran Patel
38,131,Sports,30.31,3.6,2024-06-20 10:38:50.327872,7,49,35,Female,Amit Sharma
888,69,Sports,337.77,2.9,2024-03-12 10:38:50.327878,9,31,55,Other,Kiran Verma
798,464,Beauty,20.66,2.0,2025-01-08 10:38:50.327885,9,7,32,Other,Vikram Iyer
644,183,Clothing,295.11,3.5,2024-03-15 10:38:50.327891,5,16,18,Female,Amit Nair
171,445,Clothing,149.52,3.0,2025-01-30 10:38:50.327902,9,6,45,Female,Deepika Iyer
73,448,Sports,121.01,2.3,2025-02-22 10:38:50.327908,7,12,49,Male,Sneha Gupta
754,130,Electronics,446.27,3.1,2024-03-17 10:38:50.327914,9,9,26,Female,Sneha Bose
992,235,Electronics,245.58,2.5,2024-10-30 10:38:50.327920,10,21,27,Other,Suresh Nair
615,299,Beauty,157.89,2.3,2024-04-11 10:38:50.327926,0,49,41,Male,Amit Sharma
147,460,Sports,43.33,4.1,2024-03-13 10:38:50.327932,0,36,29,Male,Deepika Gupta
828,7,Beauty,380.49,3.7,2024-09-22 10:38:50.327938,8,24,35,Other,Kiran Gupta
424,356,Beauty,345.59,1.2,2024-08-27 10:38:50.327944,1,13,50,Female,Vikram Reddy
540,212,Home Decor,145.42,2.3,2024-07-14 10:38:50.327950,7,34,36,Male,Priya Patel
982,282,Beauty,267.06,2.8,2025-02-03 10:38:50.327956,3,41,33,Female,Ananya Iyer
615,463,Books,385.69,3.4,2024-03-14 10:38:50.327963,10,48,31,Female,Amit Sharma
312,287,Sports,248.4,3.1,2024-08-13 10:38:50.327969,8,10,49,Other,Kiran Iyer
723,304,Books,490.76,4.3,2024-04-06 10:38:50.327977,0,42,51,Other,Priya Sharma
12,106,Beauty,11.72,2.0,2024-03-06 10:38:50.327984,8,8,45,Male,Ananya Verma
333,489,Books,130.36,3.0,2024-06-21 10:38:50.327990,5,21,26,Other,Amit Patel
685,158,Home Decor,313.28,2.7,2024-12-11 10:38:50.327996,1,13,27,Male,Kiran Sharma
566,325,Home Decor,306.3,4.4,2025-01-11 10:38:50.328003,0,16,23,Male,Deepika Singh
399,209,Home Decor,403.34,2.1,2024-10-15 10:38:50.328009,5,42,60,Other,Vikram Patel
927,155,Books,427.0,3.6,2024-11-26 10:38:50.328015,3,30,55,Male,Deepika Reddy
317,471,Home Decor,268.44,1.4,2024-04-21 10:38:50.328021,2,31,44,Female,Deepika Singh
679,267,Home Decor,427.0,4.7,2024-05-14 10:38:50.328028,5,21,46,Other,Deepika Verma
945,118,Books,267.72,2.2,2024-05-16 10:38:50.328034,10,4,59,Female,Deepika Iyer
896,413,Books,361.2,4.2,2024-08-09 10:38:50.328040,6,49,23,Other,Ananya Verma
857,308,Electronics,267.48,2.3,2024-03-18 10:38:50.328047,0,33,39,Other,Kiran Singh
290,500,Home Decor,496.7,4.1,2024-10-17 10:38:50.328053,2,50,38,Male,Pooja Reddy
121,408,Beauty,188.58,4.4,2024-07-14 10:38:50.328059,6,15,44,Other,Priya Patel
508,110,Clothing,313.85,3.2,2024-11-19 10:38:50.328065,10,38,38,Male,Amit Gupta
325,419,Beauty,42.74,2.7,2024-04-30 10:38:50.328072,6,5,44,Male,Kiran Gupta
891,282,Home Decor,59.52,2.0,2024-07-22 10:38:50.328078,10,34,36,Female,Kiran Sharma
895,428,Electronics,327.01,3.9,2025-01-17 10:38:50.328084,8,26,51,Other,Deepika Patel
71,450,Books,170.75,4.0,2024-03-02 10:38:50.328090,6,16,30,Male,Deepika Nair
711,498,Beauty,313.17,4.5,2025-02-11 10:38:50.328096,0,4,18,Male,Deepika Reddy
273,299,Beauty,454.4,2.4,2024-08-07 10:38:50.328103,8,43,40,Other,Pooja Bose
260,193,Sports,261.62,2.4,2024-05-29 10:38:50.328109,8,4,24,Other,Kiran Das
708,445,Electronics,316.01,2.7,2025-01-18 10:38:50.328115,3,40,23,Male,Pooja Gupta
932,495,Books,455.45,1.4,2024-06-19 10:38:50.328121,4,14,33,Male,Pooja Reddy
530,425,Clothing,322.35,3.6,2025-01-03 10:38:50.328127,5,7,18,Male,Ananya Gupta
941,85,Home Decor,362.95,3.5,2024-03-25 10:38:50.328134,9,12,45,Female,Rahul Sharma
181,101,Sports,188.4,2.1,2024-05-27 10:38:50.328140,3,14,46,Other,Sneha Sharma
650,106,Books,36.63,3.5,2024-10-31 10:38:50.328152,3,12,59,Male,Ananya Singh
604,133,Clothing,412.68,4.3,2024-04-02 10:38:50.328158,3,40,57,Female,Priya Iyer
428,18,Electronics,348.46,2.7,2024-12-01 10:38:50.328165,8,4,19,Male,Kiran Das
606,201,Clothing,93.25,3.4,2024-05-26 10:38:50.328171,3,42,49,Male,Suresh Iyer
953,201,Books,430.68,3.8,2024-11-11 10:38:50.328177,8,27,37,Male,Vikram Das
10,214,Home Decor,50.14,4.0,2024-12-29 10:38:50.328183,4,9,28,Other,Rahul Iyer
241,29,Sports,380.82,2.8,2024-10-28 10:38:50.328190,0,45,54,Other,Vikram Bose
584,375,Electronics,111.78,4.1,2024-12-01 10:38:50.328196,6,8,21,Male,Ananya Nair
593,126,Books,91.42,1.7,2024-09-30 10:38:50.328202,0,23,59,Female,Pooja Das
326,403,Books,393.17,4.5,2024-11-23 10:38:50.328208,1,43,60,Other,Ananya Iyer
960,228,Sports,433.92,4.1,2024-07-21 10:38:50.328216,0,25,50,Other,Amit Bose
138,116,Beauty,63.15,3.5,2024-09-03 10:38:50.328222,10,35,19,Female,Suresh Iyer
463,46,Clothing,326.2,1.8,2024-11-29 10:38:50.328228,10,47,53,Male,Sneha Patel
285,150,Sports,109.93,2.0,2025-02-24 10:38:50.328234,7,48,32,Female,Suresh Das
15,212,Electronics,85.74,4.0,2024-05-08 10:38:50.328240,4,26,59,Other,Priya Nair
799,285,Electronics,230.78,1.9,2024-10-29 10:38:50.328247,7,19,21,Male,Suresh Reddy
812,298,Home Decor,443.58,2.7,2024-11-10 10:38:50.328253,6,42,50,Other,Kiran Patel
459,60,Books,193.58,1.8,2025-02-19 10:38:50.328259,4,9,31,Other,Ananya Nair
2,495,Electronics,158.84,1.3,2024-03-30 10:38:50.328267,5,16,48,Male,Vikram Verma
481,323,Beauty,86.2,1.9,2024-04-17 10:38:50.328273,10,48,52,Female,Rahul Singh
798,368,Electronics,173.01,3.6,2024-10-04 10:38:50.328279,0,45,38,Male,Vikram Iyer
370,144,Clothing,287.4,4.9,2024-12-17 10:38:50.328285,1,35,24,Male,Rahul Singh
745,171,Electronics,97.26,1.4,2024-07-28 10:38:50.328291,0,18,46,Female,Vikram Verma
737,329,Home Decor,470.04,3.5,2024-11-21 10:38:50.328298,9,28,43,Female,Rahul Bose
48,248,Electronics,324.13,2.2,2024-04-06 10:38:50.328304,7,10,18,Female,Priya Singh
973,201,Electronics,441.84,1.1,2024-07-03 10:38:50.328310,2,12,27,Male,Rahul Sharma
823,166,Sports,363.97,1.1,2024-05-14 10:38:50.328317,5,48,35,Male,Pooja Sharma
853,415,Clothing,19.01,3.6,2024-08-06 10:38:50.328324,6,46,49,Male,Deepika Reddy
440,337,Beauty,167.23,2.6,2024-11-12 10:38:50.328330,9,34,21,Other,Priya Reddy
943,95,Books,415.15,3.0,2024-09-24 10:38:50.328336,3,25,51,Female,Kiran Sharma
695,439,Home Decor,69.14,3.6,2024-12-25 10:38:50.328344,6,32,37,Female,Priya Das
955,420,Beauty,331.42,4.7,2024-10-22 10:38:50.328350,8,35,25,Other,Kiran Nair
356,133,Home Decor,291.59,2.0,2024-08-10 10:38:50.328356,6,21,33,Female,Sneha Singh
909,116,Books,95.72,2.7,2025-01-19 10:38:50.328362,5,32,28,Female,Deepika Patel
137,128,Clothing,45.53,2.5,2024-06-20 10:38:50.328368,4,46,48,Female,Amit Iyer
411,460,Books,334.84,4.8,2024-04-08 10:38:50.328374,9,27,32,Male,Rahul Bose
764,4,Beauty,350.49,2.2,2024-03-19 10:38:50.328381,6,26,18,Male,Deepika Verma
405,290,Electronics,160.13,3.5,2024-11-12 10:38:50.328387,4,6,48,Male,Rahul Sharma
185,448,Clothing,273.28,1.9,2025-01-20 10:38:50.328393,2,33,47,Male,Amit Bose
74,132,Books,75.19,1.6,2024-04-20 10:38:50.328399,9,32,22,Male,Kiran Sharma
510,262,Clothing,413.35,3.7,2024-10-19 10:38:50.328405,4,41,59,Male,Sneha Patel
563,103,Clothing,473.8,1.1,2024-07-01 10:38:50.328412,0,23,31,Other,Pooja Gupta
225,454,Sports,286.45,3.2,2024-05-07 10:38:50.328418,6,43,46,Female,Deepika Patel
449,117,Clothing,496.7,3.8,2024-12-22 10:38:50.328424,6,26,50,Female,Deepika Sharma
337,130,Clothing,251.08,2.7,2025-02-24 10:38:50.328430,10,47,25,Female,Ananya Singh
716,59,Home Decor,249.8,3.2,2024-06-28 10:38:50.328436,6,37,49,Other,Kiran Nair
640,303,Clothing,309.71,2.0,2024-04-24 10:38:50.328443,1,43,40,Other,Amit Das
258,206,Home Decor,118.01,2.4,2024-06-13 10:38:50.328449,8,40,50,Male,Rahul Nair
550,391,Electronics,432.48,2.8,2024-12-01 10:38:50.328455,8,39,37,Male,Amit Reddy
578,490,Beauty,369.54,2.0,2024-11-30 10:38:50.328463,6,19,35,Other,Vikram Reddy
573,258,Sports,87.63,4.7,2024-03-27 10:38:50.328469,7,39,26,Other,Priya Iyer
392,261,Home Decor,246.67,4.0,2025-01-20 10:38:50.328475,10,45,44,Male,Deepika Das
325,30,Clothing,207.47,3.8,2024-07-09 10:38:50.328483,6,32,56,Female,Kiran Gupta
279,285,Electronics,211.21,1.6,2024-07-03 10:38:50.328490,7,33,50,Other,Pooja Verma
562,260,Electronics,297.55,2.7,2024-05-22 10:38:50.328496,6,1,32,Male,Suresh Verma
561,227,Books,119.2,3.3,2024-07-03 10:38:50.328502,5,18,25,Male,Pooja Bose
593,90,Clothing,273.9,3.9,2024-06-26 10:38:50.328513,8,50,32,Male,Pooja Das
809,151,Books,196.95,2.4,2024-03-19 10:38:50.328520,7,6,58,Female,Kiran Patel
182,288,Beauty,132.36,3.7,2024-11-27 10:38:50.328526,3,48,54,Other,Deepika Reddy
67,405,Sports,383.78,2.6,2024-09-17 10:38:50.328532,5,24,59,Female,Kiran Das
294,185,Books,403.33,4.9,2024-05-03 10:38:50.328538,0,40,18,Male,Sneha Iyer
305,409,Books,93.91,2.0,2024-05-24 10:38:50.328545,1,41,34,Other,Priya Iyer
629,281,Sports,218.06,4.4,2024-05-29 10:38:50.328551,2,28,55,Other,Vikram Gupta
876,368,Home Decor,373.25,1.4,2025-01-19 10:38:50.328557,3,20,43,Other,Amit Verma
744,361,Home Decor,347.82,1.9,2024-11-27 10:38:50.328563,1,43,46,Other,Vikram Nair
418,83,Sports,12.47,1.2,2025-01-25 10:38:50.328569,10,38,51,Female,Vikram Verma
330,357,Beauty,118.49,3.8,2024-04-25 10:38:50.328575,7,14,25,Male,Deepika Bose
536,360,Electronics,389.85,3.4,2024-09-28 10:38:50.328582,6,25,18,Male,Sneha Gupta
775,212,Clothing,318.11,1.6,2024-04-21 10:38:50.328588,5,2,49,Other,Suresh Iyer
833,80,Clothing,416.8,3.1,2024-12-24 10:38:50.328594,4,43,24,Female,Sneha Sharma
287,256,Books,383.1,1.3,2025-02-20 10:38:50.328601,2,21,47,Female,Deepika Gupta
364,201,Sports,11.91,2.3,2024-03-30 10:38:50.328607,0,50,24,Female,Pooja Verma
983,17,Sports,479.61,2.1,2024-08-15 10:38:50.328613,6,2,27,Other,Vikram Bose
564,344,Electronics,58.91,3.0,2024-07-04 10:38:50.328619,5,1,23,Male,Amit Gupta
510,363,Home Decor,368.35,1.1,2025-01-12 10:38:50.328625,4,48,34,Other,Sneha Patel
471,451,Books,218.25,1.1,2024-04-19 10:38:50.328631,3,40,47,Male,Priya Verma
724,332,Beauty,324.16,3.7,2024-05-04 10:38:50.328638,3,39,54,Female,Priya Verma
391,491,Sports,246.55,3.8,2024-11-02 10:38:50.328644,7,48,24,Other,Kiran Gupta
191,238,Electronics,209.45,2.5,2024-11-21 10:38:50.328650,2,46,42,Male,Vikram Verma
241,386,Books,347.05,1.5,2024-09-29 10:38:50.328656,2,41,42,Other,Vikram Bose
510,320,Sports,438.02,3.7,2025-01-02 10:38:50.328662,3,45,59,Female,Sneha Patel
717,152,Electronics,74.21,1.3,2024-04-06 10:38:50.328670,8,2,46,Other,Pooja Das
281,456,Books,405.29,1.4,2024-09-14 10:38:50.328676,9,1,57,Other,Suresh Sharma
161,405,Clothing,65.66,2.8,2024-05-02 10:38:50.328682,2,7,22,Female,Kiran Verma
404,265,Clothing,54.4,4.8,2024-10-20 10:38:50.328689,10,19,42,Male,Deepika Patel
848,193,Beauty,214.82,2.1,2024-12-09 10:38:50.328695,1,22,24,Other,Kiran Reddy
458,98,Beauty,304.48,1.0,2024-10-13 10:38:50.328703,3,16,41,Female,Kiran Singh
509,176,Beauty,390.27,4.3,2025-02-25 10:38:50.328709,7,4,48,Other,Amit Gupta
345,394,Beauty,343.09,2.1,2024-07-24 10:38:50.328715,7,24,33,Other,Suresh Singh
416,318,Home Decor,373.76,3.4,2024-05-08 10:38:50.328721,8,16,59,Other,Ananya Iyer
957,363,Beauty,339.28,4.6,2024-03-27 10:38:50.328727,4,18,53,Male,Priya Gupta
94,451,Electronics,415.47,2.3,2024-05-04 10:38:50.328734,1,37,41,Other,Vikram Patel
756,426,Electronics,59.78,2.4,2024-10-04 10:38:50.328741,3,10,26,Female,Vikram Gupta
418,255,Books,356.38,1.8,2025-01-17 10:38:50.328747,8,9,38,Female,Vikram Verma
474,430,Books,329.45,3.3,2024-12-27 10:38:50.328753,9,19,29,Male,Sneha Reddy
243,480,Clothing,16.12,4.7,2024-03-25 10:38:50.328759,8,44,41,Other,Deepika Singh
922,77,Books,347.82,4.6,2024-11-19 10:38:50.328766,0,12,33,Male,Kiran Sharma
443,356,Clothing,99.28,4.6,2025-01-28 10:38:50.328772,10,3,36,Female,Priya Gupta
171,205,Home Decor,150.95,2.0,2024-06-10 10:38:50.328778,3,35,47,Female,Deepika Iyer
852,456,Home Decor,319.34,1.1,2025-01-18 10:38:50.328784,2,43,32,Other,Rahul Singh
704,441,Beauty,196.31,4.3,2025-01-02 10:38:50.328791,3,24,53,Male,Rahul Iyer
58,82,Clothing,455.2,2.6,2024-09-09 10:38:50.328797,6,26,47,Other,Vikram Reddy
313,16,Books,220.05,3.6,2024-04-03 10:38:50.328806,10,19,37,Male,Pooja Verma
897,71,Beauty,391.47,4.5,2025-01-07 10:38:50.328813,2,7,26,Other,Suresh Sharma
23,259,Clothing,102.66,1.8,2024-07-28 10:38:50.328819,1,46,54,Other,Suresh Sharma
988,400,Sports,237.13,2.5,2025-02-15 10:38:50.328858,4,33,38,Other,Priya Nair
289,204,Books,128.15,2.1,2024-03-26 10:38:50.328865,10,32,24,Other,Priya Reddy
358,197,Beauty,403.62,1.9,2024-05-05 10:38:50.328871,7,42,27,Female,Deepika Bose
876,77,Electronics,40.63,2.9,2024-10-01 10:38:50.328877,9,47,31,Other,Amit Verma
973,159,Clothing,431.8,3.0,2024-09-06 10:38:50.328883,8,7,43,Other,Rahul Sharma
246,322,Clothing,371.07,1.9,2024-10-30 10:38:50.328889,10,50,25,Male,Amit Bose
326,371,Sports,200.22,1.8,2025-02-02 10:38:50.328900,0,15,44,Other,Ananya Iyer
872,476,Beauty,47.0,4.1,2024-09-04 10:38:50.328907,6,26,35,Other,Suresh Patel
542,19,Clothing,311.75,2.0,2024-10-22 10:38:50.328913,0,37,26,Other,Suresh Nair
830,478,Electronics,454.23,1.9,2024-07-13 10:38:50.328919,7,33,55,Male,Amit Verma
645,45,Books,311.42,3.9,2024-08-17 10:38:50.328927,2,17,56,Female,Kiran Iyer
80,114,Books,456.01,1.3,2024-03-31 10:38:50.328933,0,29,38,Female,Deepika Reddy
834,289,Home Decor,274.98,1.1,2024-12-10 10:38:50.328940,2,8,27,Other,Sneha Iyer
685,217,Books,9.58,4.4,2024-12-28 10:38:50.328946,8,6,33,Other,Kiran Sharma
644,20,Beauty,256.04,2.7,2024-12-19 10:38:50.328952,5,36,44,Other,Amit Nair
109,26,Clothing,127.03,2.9,2024-09-23 10:38:50.328958,1,20,33,Male,Suresh Iyer
549,313,Beauty,461.45,1.2,2025-02-25 10:38:50.328964,4,5,43,Male,Amit Sharma
470,215,Books,429.34,3.2,2024-05-05 10:38:50.328970,1,9,18,Female,Vikram Das
454,347,Beauty,426.55,1.4,2024-04-04 10:38:50.328976,7,34,28,Other,Deepika Iyer
227,459,Books,57.31,2.8,2024-09-11 10:38:50.328982,10,35,25,Male,Deepika Das
282,168,Home Decor,97.99,1.6,2024-03-23 10:38:50.328990,0,37,54,Other,Sneha Reddy
351,423,Electronics,359.7,4.5,2024-08-10 10:38:50.328997,7,35,50,Female,Ananya Iyer
37,434,Electronics,11.11,2.3,2024-12-22 10:38:50.329003,8,23,30,Female,Deepika Singh
502,70,Beauty,298.64,2.9,2024-07-18 10:38:50.329009,10,13,30,Male,Ananya Reddy
562,328,Beauty,186.29,1.3,2024-11-04 10:38:50.329015,0,8,56,Male,Suresh Verma
609,35,Home Decor,215.36,1.8,2025-02-21 10:38:50.329022,6,31,26,Male,Pooja Singh
35,253,Books,497.28,2.7,2024-06-22 10:38:50.329028,3,6,32,Male,Pooja Verma
428,253,Books,491.51,4.8,2024-04-14 10:38:50.329034,6,8,41,Other,Kiran Das
301,94,Sports,345.65,1.3,2024-05-18 10:38:50.329040,0,10,32,Other,Vikram Reddy
780,59,Home Decor,109.21,1.5,2024-04-09 10:38:50.329046,7,43,24,Male,Pooja Patel
403,158,Electronics,107.69,3.8,2024-03-02 10:38:50.329052,2,20,59,Male,Pooja Singh
921,225,Books,111.89,2.0,2024-06-17 10:38:50.329058,4,31,51,Female,Vikram Nair
109,240,Clothing,455.15,3.5,2024-03-13 10:38:50.329065,3,49,45,Male,Suresh Iyer
693,56,Home Decor,221.4,5.0,2024-08-02 10:38:50.329071,10,30,39,Other,Amit Singh
318,232,Beauty,454.18,2.7,2024-03-05 10:38:50.329077,2,4,48,Female,Rahul Singh
917,470,Clothing,261.43,2.5,2025-02-25 10:38:50.329083,10,16,50,Other,Amit Das
655,148,Home Decor,480.92,1.6,2024-04-07 10:38:50.329089,7,27,52,Female,Priya Singh
795,330,Electronics,466.37,4.0,2024-07-23 10:38:50.329095,7,34,55,Male,Ananya Singh
739,311,Electronics,97.68,2.0,2024-08-06 10:38:50.329102,6,11,60,Male,Suresh Patel
812,241,Beauty,275.16,3.3,2024-11-15 10:38:50.329108,0,5,57,Other,Kiran Patel
453,427,Books,467.39,1.4,2024-04-01 10:38:50.329117,0,23,19,Male,Sneha Singh
264,71,Books,179.92,2.4,2024-09-11 10:38:50.329123,4,2,46,Female,Ananya Gupta
94,259,Home Decor,463.93,3.1,2025-01-11 10:38:50.329129,5,15,33,Male,Vikram Patel
622,287,Home Decor,130.61,5.0,2025-01-03 10:38:50.329135,5,43,48,Other,Suresh Patel
137,222,Sports,289.37,1.9,2024-07-25 10:38:50.329141,2,29,23,Other,Amit Iyer
542,197,Beauty,32.04,4.7,2024-06-07 10:38:50.329147,6,20,54,Other,Suresh Nair
850,78,Books,385.72,1.5,2024-08-14 10:38:50.329153,0,33,25,Female,Vikram Bose
274,292,Clothing,399.02,1.5,2024-03-29 10:38:50.329159,8,3,39,Other,Rahul Patel
651,335,Electronics,172.29,1.2,2024-07-30 10:38:50.329167,1,20,27,Other,Sneha Singh
611,163,Books,411.33,1.1,2025-02-17 10:38:50.329173,4,24,52,Other,Sneha Reddy
337,151,Electronics,264.9,2.9,2024-07-12 10:38:50.329180,6,17,25,Other,Ananya Singh
273,433,Books,94.27,2.8,2024-06-04 10:38:50.329186,7,38,28,Male,Pooja Bose
89,478,Books,67.15,3.1,2024-07-26 10:38:50.329192,10,19,25,Male,Pooja Das
970,126,Beauty,75.58,3.2,2024-08-27 10:38:50.329198,2,38,56,Male,Ananya Das
926,236,Clothing,451.91,3.2,2024-07-18 10:38:50.329204,7,6,43,Other,Deepika Reddy
362,477,Electronics,149.02,2.7,2025-02-20 10:38:50.329210,5,20,28,Female,Vikram Verma
214,309,Home Decor,111.47,5.0,2024-05-16 10:38:50.329216,3,44,46,Male,Pooja Bose
859,396,Beauty,328.82,2.2,2025-01-05 10:38:50.329222,4,29,23,Other,Priya Patel
84,83,Electronics,23.09,1.2,2024-10-24 10:38:50.329229,8,4,46,Other,Deepika Patel
461,358,Electronics,413.89,4.5,2024-08-07 10:38:50.329236,6,22,25,Other,Deepika Singh
477,397,Electronics,341.35,1.6,2024-05-06 10:38:50.329242,9,24,44,Other,Amit Verma
65,378,Beauty,463.31,1.3,2024-07-12 10:38:50.329248,0,18,26,Other,Kiran Gupta
647,238,Electronics,190.12,4.5,2024-08-18 10:38:50.329254,2,33,59,Male,Deepika Das
298,6,Electronics,243.0,2.6,2024-03-28 10:38:50.329265,4,44,54,Other,Kiran Iyer
348,306,Home Decor,286.86,1.1,2024-12-10 10:38:50.329271,10,1,52,Other,Sneha Bose
115,422,Beauty,31.71,3.9,2024-10-03 10:38:50.329277,0,37,60,Male,Ananya Das
703,408,Books,302.74,4.5,2024-11-03 10:38:50.329283,9,37,42,Female,Vikram Patel
343,13,Electronics,467.55,4.6,2025-01-26 10:38:50.329289,10,50,25,Female,Rahul Das
336,220,Beauty,82.12,3.0,2024-11-05 10:38:50.329296,1,40,43,Male,Suresh Nair
151,410,Beauty,495.61,3.7,2024-12-25 10:38:50.329302,7,8,43,Male,Pooja Das
323,12,Sports,62.0,2.5,2024-11-17 10:38:50.329308,5,4,43,Other,Vikram Iyer
534,268,Beauty,459.38,4.1,2025-01-30 10:38:50.329314,3,10,60,Female,Sneha Bose
434,367,Home Decor,447.91,4.3,2024-12-07 10:38:50.329320,6,4,36,Other,Rahul Das
793,373,Home Decor,342.65,4.0,2024-08-18 10:38:50.329326,5,46,24,Male,Kiran Das
